Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,target
0.212015,0.286193,0.203835,0.270079,0.006006,0.336037,0.296915,0.110305,0.128445,0.065564,0.081172,0.193626,0.043663,0.118627,0.028528,0.044306,0.084151,0.271605,0.174095,0.060146,0.03801,0.049782,0.013972,0.044347,0.028999,0.014533,0.010444,0.011695,0.018194,0.101171,0.211374,0.229053,0.110618,5
0.305845,0.391255,0.280517,0.374195,0.006698,0.460649,0.429395,0.01719,0.030228,0.038049,0.185382,0.014048,0.023282,0.270303,0.02949,0.017618,0.058376,0.032389,0.005323,0.006779,0.020754,0.201514,0.271916,0.180104,0.042684,0.011382,0.012599,0.024162,0.007653,0.008888,0.053957,0.03846,0.009234,4
0.173029,0.013446,0.078033,0.06706,0.092262,0.033757,0.031243,0.191808,0.203944,0.119981,0.106223,0.109,0.141591,0.077655,0.077327,0.125922,0.065348,0.059431,0.059154,0.060603,0.09043,0.111078,0.045445,0.048228,0.050035,0.031512,0.033332,0.042217,0.029838,0.026591,0.034987,0.037076,0.034469,4
0.610011,0.188199,0.269573,0.001698,0.350686,0.022404,0.338705,0.023433,0.027669,0.011697,0.027779,0.007034,0.025686,0.05048,0.006274,0.030325,0.021295,0.014126,0.003631,0.00704,0.021842,0.148309,0.046359,0.023299,0.008002,0.006162,0.01123,0.007202,0.006442,0.033583,0.022265,0.009106,0.014422,4
0.076972,0.025847,0.062275,0.128279,0.19869,0.098559,0.142778,0.117958,0.100462,0.056673,0.052907,0.066727,0.053457,0.034842,0.019864,0.017687,0.021578,0.040989,0.02791,0.015148,0.014164,0.013933,0.006255,0.014029,0.01003,0.00837,0.005223,0.006815,0.008978,0.021017,0.021007,0.014799,0.007996,5
0.341367,0.435791,0.011856,0.308707,0.3996,0.509006,0.474134,0.037038,0.033673,0.238755,0.053631,0.183073,0.01363,0.057473,0.26863,0.064816,0.012141,0.075395,0.019997,0.013127,0.006663,0.019638,0.056344,0.308508,0.41537,0.192062,0.062057,0.02513,0.013269,0.017918,0.01787,0.014091,0.033001,1
0.192211,0.249126,0.178045,0.241242,0.291903,0.017615,0.244702,0.169171,0.158438,0.032167,0.167508,0.045617,0.092181,0.023972,0.019781,0.186919,0.168679,0.087503,0.041032,0.027777,0.015311,0.099467,0.021559,0.022713,0.010997,0.014086,0.087204,0.200803,0.079568,0.030623,0.02055,0.018123,0.040595,3
0.357129,0.449302,0.002515,0.319071,0.415406,0.519786,0.494901,0.046254,0.02659,0.054734,0.012053,0.06831,0.006375,0.0084,0.079351,0.033847,0.004233,0.017013,0.008223,0.01495,0.003161,0.005999,0.007311,0.027413,0.142966,0.074704,0.03445,0.01497,0.006467,0.007519,0.010257,0.010981,0.007526,4
0.226374,0.295917,0.20946,0.280392,0.341042,0.416271,0.313557,0.031026,0.038695,0.078624,0.020537,0.273208,0.012877,0.117238,0.058935,0.006326,0.019006,0.218136,0.242958,0.078991,0.015976,0.016466,0.015315,0.015093,0.090333,0.005138,0.021561,0.012814,0.003696,0.01387,0.148192,0.26695,0.155549,5
0.470193,0.141628,0.208567,0.27695,0.40958,0.342061,0.31003,0.008035,0.011938,0.013368,0.006639,0.053405,0.006629,0.061092,0.012765,0.002377,0.006205,0.078922,0.048569,0.014421,0.005645,0.007454,0.003476,0.006193,0.017466,0.002562,0.003149,0.002666,0.002637,0.013134,0.09604,0.127283,0.049086,0
0.285471,0.026825,0.176757,0.270576,0.24325,0.357322,0.302158,0.049717,0.1742,0.144522,0.109253,0.080515,0.161584,0.132773,0.062543,0.067797,0.031224,0.026624,0.041653,0.077162,0.150184,0.230112,0.126205,0.115394,0.082118,0.039396,0.022498,0.020143,0.012074,0.017558,0.023112,0.020896,0.019387,2
0.607599,0.200226,0.007301,0.373991,0.264433,0.206066,0.303797,0.074478,0.089335,0.061731,0.059254,0.048036,0.085302,0.102895,0.045281,0.095927,0.048963,0.016975,0.012777,0.021686,0.070863,0.222171,0.101308,0.068115,0.059168,0.030916,0.022145,0.039415,0.017819,0.017553,0.019725,0.01922,0.015661,2
0.626978,0.190545,0.277392,0.373341,0.00669,0.552254,0.504625,0.009209,0.01275,0.011649,0.052307,0.003429,0.008704,0.112942,0.010178,0.008668,0.048082,0.015005,0.002514,0.002354,0.007534,0.105175,0.112352,0.054695,0.01426,0.003445,0.003524,0.015203,0.003727,0.003128,0.02923,0.015199,0.005269,1
0.325123,0.41528,0.297315,0.395854,0.006362,0.488097,0.458461,0.008748,0.007671,0.074245,0.044678,0.021124,0.003251,0.06487,0.074394,0.00512,0.013972,0.008233,0.014068,0.001833,0.002371,0.010261,0.06419,0.175868,0.110706,0.021555,0.005033,0.007251,0.002864,0.005343,0.002327,0.009096,0.030795,1
0.549068,0.167018,0.242967,0.006851,0.017266,0.319583,0.299772,0.009861,0.047712,0.021976,0.008294,0.009838,0.069855,0.008674,0.022477,0.008762,0.002795,0.002578,0.007401,0.046472,0.063538,0.0392,0.007183,0.004527,0.005944,0.003368,0.003815,0.01697,0.003325,0.004068,0.003968,0.005391,0.007062,5
0.302478,0.014528,0.172165,0.029104,0.355464,0.266508,0.336354,0.135104,0.189706,0.106911,0.115177,0.060192,0.169158,0.15355,0.060291,0.090118,0.041108,0.023097,0.017827,0.043819,0.1445,0.276193,0.138664,0.118954,0.080304,0.029322,0.01752,0.028007,0.018226,0.018653,0.026362,0.025437,0.018886,2
0.415257,0.128589,0.243235,0.182255,0.360978,0.001582,0.312346,0.040437,0.038112,0.009604,0.093905,0.019705,0.097393,0.010188,0.006749,0.035445,0.097445,0.035388,0.014916,0.016993,0.00632,0.017966,0.00759,0.007614,0.007453,0.005675,0.023336,0.143211,0.100939,0.056948,0.018004,0.00922,0.006746,0
0.194837,0.257316,0.182548,0.244009,0.301696,0.363497,0.269035,0.176805,0.176051,0.009005,0.232593,0.034518,0.149671,0.024292,0.006231,0.088558,0.247424,0.112753,0.029602,0.012754,0.010191,0.036464,0.020999,0.012321,0.007408,0.004819,0.025986,0.215594,0.156053,0.057337,0.009654,0.009664,0.009079,0
0.209863,0.272682,0.198109,0.007075,0.204403,0.265115,0.218293,0.121323,0.134418,0.04719,0.107457,0.117462,0.061219,0.028122,0.024018,0.039075,0.109406,0.181971,0.101874,0.031623,0.029959,0.023256,0.0117,0.021131,0.018424,0.01206,0.013726,0.02248,0.050091,0.091198,0.076131,0.038746,0.027567,5
0.421351,0.129744,0.188989,0.249401,0.307734,0.012584,0.262619,0.029064,0.03068,0.007832,0.057069,0.018951,0.055896,0.016275,0.004491,0.016155,0.071861,0.032464,0.016322,0.009066,0.014479,0.012146,0.01537,0.009384,0.009376,0.004506,0.005662,0.035362,0.068117,0.057617,0.018999,0.012082,0.009927,5
0.453357,0.134734,0.200124,0.269174,0.329665,0.400257,0.30109,0.021524,0.021714,0.014106,0.017289,0.061688,0.008798,0.026563,0.005609,0.005326,0.017051,0.113124,0.053648,0.013825,0.006897,0.012064,0.00346,0.028918,0.007338,0.006751,0.005101,0.004501,0.006855,0.056772,0.089023,0.050657,0.009037,0
0.193645,0.256793,0.178504,0.242517,0.297442,0.362644,0.267215,0.260586,0.262063,0.019508,0.28144,0.059601,0.135336,0.024641,0.01445,0.177915,0.290522,0.165222,0.056516,0.027887,0.009316,0.073046,0.020306,0.021047,0.009501,0.006775,0.041892,0.240786,0.13583,0.052441,0.01082,0.010874,0.022409,0
0.284261,0.36309,0.25465,0.002313,0.017421,0.341044,0.325098,0.030462,0.191695,0.063124,0.122731,0.018556,0.282099,0.135879,0.018181,0.114945,0.028962,0.008255,0.009087,0.052987,0.28858,0.352089,0.125541,0.045167,0.018326,0.012443,0.010183,0.013052,0.037727,0.034425,0.010018,0.013189,0.012512,2
0.439283,0.131917,0.263362,0.19457,0.322342,0.580091,0.464125,0.019759,0.02022,0.003425,0.032763,0.025801,0.028457,0.010243,0.002654,0.003826,0.03648,0.071402,0.022241,0.004848,0.005472,0.007919,0.004963,0.012814,0.006272,0.005885,0.003591,0.005595,0.03244,0.101523,0.073364,0.020389,0.010839,5
0.337798,0.426394,0.303743,0.407532,0.496344,0.6011,0.478231,0.00469,0.00633,0.057775,0.015109,0.029601,0.004757,0.020428,0.062485,0.010988,0.004662,0.016975,0.006516,0.003202,0.003954,0.010621,0.019583,0.098182,0.094079,0.030683,0.010701,0.005246,0.003673,0.007749,0.004898,0.009939,0.01793,4
0.378661,0.116783,0.170533,0.225013,0.275162,0.332259,0.238401,0.164777,0.161421,0.043443,0.127858,0.106489,0.04985,0.008345,0.04553,0.366911,0.123778,0.059169,0.026947,0.006923,0.041518,0.023671,0.012906,0.008793,0.020015,0.141223,0.187802,0.125862,0.02043,0.010461,0.01983,0.024016,0.018203,3
0.51031,0.153777,0.221501,0.006358,0.286926,0.363786,0.323922,0.028613,0.099315,0.112409,0.015046,0.198782,0.094177,0.036217,0.077579,0.030745,0.008995,0.04008,0.211085,0.19187,0.082484,0.034006,0.013193,0.013885,0.015319,0.042143,0.026147,0.021754,0.009621,0.006545,0.016241,0.073562,0.227616,4
0.186967,0.245625,0.231896,0.171802,0.285079,0.342161,0.249155,0.216194,0.208678,0.057026,0.193256,0.080111,0.097426,0.012896,0.055916,0.397865,0.186519,0.069027,0.04201,0.032252,0.039431,0.05559,0.029486,0.016451,0.014462,0.085422,0.195791,0.190359,0.064706,0.017813,0.017001,0.057412,0.034511,3
0.603127,0.178211,0.265262,0.001571,0.344748,0.434193,0.40471,0.012712,0.032747,0.015031,0.022564,0.007186,0.03932,0.029211,0.006576,0.052413,0.007895,0.004665,0.005072,0.011505,0.037573,0.115236,0.02723,0.020983,0.008155,0.005566,0.012245,0.005273,0.006476,0.015574,0.007046,0.011941,0.009223,2
0.415257,0.122533,0.1833,0.246928,0.302257,0.364488,0.269833,0.085915,0.085355,0.004975,0.132344,0.022203,0.101085,0.033326,0.004166,0.036945,0.161641,0.062362,0.019171,0.008732,0.01219,0.029063,0.030457,0.010836,0.006273,0.002954,0.00974,0.131126,0.111072,0.051303,0.006866,0.009275,0.005214,0
0.644603,0.198627,0.286588,0.385069,0.00163,0.465632,0.440437,0.008195,0.014313,0.051728,0.111424,0.013212,0.013128,0.286119,0.051206,0.00649,0.14005,0.008676,0.005784,0.002919,0.011751,0.110902,0.300281,0.184875,0.076357,0.012888,0.008508,0.015537,0.022885,0.003854,0.011944,0.043862,0.013315,2
0.2269,0.434375,0.133187,0.274732,0.334743,0.000977,0.301339,0.032392,0.037149,0.037366,0.026527,0.089456,0.019007,0.036188,0.026928,0.010409,0.029112,0.155817,0.081059,0.037652,0.024795,0.031521,0.009209,0.05851,0.038203,0.01331,0.009996,0.006274,0.012112,0.054244,0.1152,0.07237,0.033619,0
0.382116,0.10951,0.225493,0.166027,0.016763,0.277025,0.226928,0.079411,0.073298,0.058534,0.07979,0.086528,0.083376,0.019105,0.050365,0.232125,0.068623,0.033153,0.04571,0.025224,0.033188,0.024064,0.014296,0.026257,0.038961,0.116766,0.17071,0.178113,0.057559,0.030327,0.026714,0.025482,0.020412,3
0.188327,0.245525,0.175724,0.231528,0.285516,0.001117,0.247816,0.167152,0.161723,0.049438,0.139124,0.047738,0.055609,0.010143,0.046607,0.259379,0.135152,0.068721,0.023913,0.014499,0.02199,0.036718,0.00887,0.007389,0.014591,0.039318,0.103731,0.13242,0.034377,0.011478,0.007393,0.015318,0.012582,3
0.639824,0.190547,0.280364,0.006983,0.362163,0.552003,0.502666,0.028853,0.048406,0.043264,0.071205,0.02625,0.046571,0.143308,0.030225,0.026522,0.064222,0.022478,0.008225,0.011215,0.040336,0.138873,0.142612,0.100408,0.043381,0.021289,0.011508,0.027109,0.005608,0.009275,0.037286,0.02365,0.013604,1
0.402398,0.128442,0.181923,0.242058,0.001336,0.3581,0.308534,0.083192,0.070917,0.015196,0.196597,0.043178,0.211898,0.027733,0.010227,0.152159,0.211201,0.060847,0.031461,0.030712,0.012115,0.065627,0.023782,0.013786,0.014569,0.018235,0.1143,0.351066,0.213351,0.091902,0.026927,0.012798,0.018178,3
0.64149,0.192184,0.282086,0.379613,0.458021,0.470878,0.379704,0.007815,0.013727,0.026998,0.077726,0.008647,0.01185,0.171131,0.025318,0.0094,0.074937,0.011583,0.004551,0.00392,0.010068,0.084502,0.17445,0.110242,0.03687,0.007351,0.007895,0.009543,0.009475,0.005484,0.017442,0.030933,0.011355,4
0.393791,0.496372,0.175788,0.055484,0.286414,0.346855,0.252553,0.015462,0.014575,0.0057,0.025685,0.015836,0.029923,0.004028,0.005154,0.097695,0.025409,0.005862,0.007824,0.012424,0.006559,0.018278,0.00556,0.005742,0.00548,0.01681,0.085694,0.100261,0.028198,0.005631,0.005591,0.010112,0.013349,3
0.455769,0.133802,0.2703,0.200498,0.398752,0.331845,0.301909,0.04596,0.047038,0.021154,0.038425,0.110881,0.018042,0.105359,0.011966,0.007587,0.037707,0.294135,0.097679,0.020793,0.01227,0.06149,0.003718,0.049623,0.015115,0.010196,0.006108,0.00639,0.013239,0.160445,0.313583,0.21239,0.033017,0
0.303736,0.390029,0.007255,0.276313,0.350573,0.439276,0.405387,0.031044,0.087703,0.074449,0.075633,0.032348,0.083296,0.111578,0.042315,0.027206,0.032877,0.020064,0.013021,0.029385,0.075704,0.152254,0.111061,0.096112,0.059939,0.022575,0.01358,0.011584,0.009765,0.014749,0.028871,0.0251,0.013962,2
0.280473,0.363852,0.25326,0.007167,0.329391,0.417865,0.380844,0.048124,0.133793,0.050901,0.046589,0.022679,0.160094,0.048797,0.017837,0.063335,0.031779,0.009719,0.009426,0.039658,0.176001,0.163675,0.040622,0.021666,0.016264,0.016472,0.01062,0.019524,0.038408,0.014074,0.014483,0.015157,0.010748,4
0.451779,0.134091,0.268821,0.199364,0.394498,0.330264,0.298308,0.010599,0.010721,0.004081,0.012341,0.027799,0.00944,0.03216,0.002214,0.002428,0.012526,0.108576,0.024281,0.004478,0.003426,0.024798,0.001925,0.015391,0.002078,0.006152,0.003551,0.003481,0.009117,0.112968,0.14288,0.063815,0.008126,0
0.357309,0.105171,0.156464,0.31967,0.011522,0.207346,0.257593,0.020885,0.017359,0.046416,0.008945,0.048158,0.006415,0.007203,0.057282,0.045605,0.007991,0.004761,0.003795,0.017729,0.0053,0.005615,0.002527,0.008416,0.056827,0.050258,0.021285,0.006393,0.002505,0.005872,0.003888,0.004989,0.005396,3
0.327127,0.422771,0.303157,0.017557,0.393675,0.493079,0.457108,0.02636,0.024684,0.164772,0.070472,0.065948,0.013731,0.086803,0.160488,0.015559,0.018284,0.038905,0.018155,0.005171,0.005349,0.017784,0.085738,0.337689,0.240887,0.06029,0.013877,0.015649,0.008893,0.016479,0.006284,0.018475,0.041259,4
0.307108,0.398773,0.280823,0.006753,0.366304,0.027868,0.351421,0.02553,0.044334,0.051778,0.086442,0.020864,0.034813,0.160462,0.038309,0.01767,0.062801,0.03212,0.00879,0.011876,0.028016,0.118589,0.169012,0.119639,0.053256,0.013699,0.012436,0.016648,0.008199,0.012178,0.051553,0.046297,0.016918,4
0.434197,0.131558,0.254383,0.320371,0.188734,0.37975,0.28064,0.071586,0.073351,0.015878,0.183234,0.079919,0.187693,0.029293,0.004051,0.01587,0.230491,0.192826,0.069869,0.038216,0.057583,0.00599,0.032562,0.01533,0.036475,0.015239,0.006599,0.049627,0.27423,0.318409,0.169898,0.036662,0.03095,5
0.212612,0.014407,0.131771,0.028716,0.194722,0.265265,0.230622,0.083767,0.076998,0.031442,0.035098,0.064271,0.024671,0.018735,0.010304,0.009025,0.026,0.066742,0.043957,0.011818,0.006745,0.010185,0.005922,0.012832,0.005659,0.005466,0.004176,0.006139,0.009521,0.026927,0.029783,0.014865,0.008471,5
0.342288,0.437753,0.007352,0.176264,0.302058,0.255501,0.247969,0.023793,0.020114,0.054046,0.018903,0.041355,0.010644,0.023019,0.061477,0.018129,0.007221,0.020963,0.006405,0.005297,0.008948,0.021217,0.021952,0.051347,0.093403,0.041866,0.012963,0.008617,0.006115,0.006365,0.007335,0.009224,0.010161,1
0.177637,0.237306,0.227151,0.170667,0.017373,0.277728,0.228128,0.155334,0.146911,0.045478,0.112573,0.069208,0.046959,0.013163,0.037466,0.306759,0.10234,0.031878,0.023377,0.013115,0.028517,0.02228,0.010009,0.007523,0.014618,0.07589,0.150466,0.103869,0.01764,0.011162,0.00903,0.016109,0.011344,5
0.28398,0.354182,0.006506,0.249235,0.333882,0.418041,0.383266,0.032518,0.105604,0.035206,0.055637,0.009437,0.193979,0.062582,0.01833,0.074876,0.016687,0.00459,0.007297,0.04281,0.205622,0.156458,0.058356,0.022883,0.017407,0.013526,0.006786,0.016176,0.024246,0.007976,0.011836,0.010153,0.00852,4
0.339574,0.427157,0.303743,0.000562,0.398228,0.498953,0.474134,0.010151,0.010179,0.152103,0.045525,0.096471,0.00911,0.053931,0.162622,0.020897,0.00809,0.044519,0.015139,0.006709,0.006864,0.015429,0.05042,0.236735,0.24462,0.102037,0.020809,0.011735,0.007185,0.013254,0.007117,0.007363,0.028611,4
0.206842,0.26876,0.189155,0.254959,0.313048,0.379285,0.281851,0.292053,0.295101,0.013514,0.317436,0.161888,0.146283,0.079142,0.00654,0.043388,0.398318,0.349842,0.142208,0.030039,0.04237,0.006657,0.073956,0.016933,0.031114,0.00901,0.0057,0.037108,0.197029,0.196735,0.067292,0.012651,0.016367,0
0.451296,0.425386,0.062517,0.268804,0.329066,0.464929,0.354948,0.015408,0.015873,0.003224,0.021884,0.029341,0.016743,0.043166,0.003989,0.002508,0.022081,0.162954,0.025851,0.004217,0.008969,0.035728,0.002256,0.04506,0.004604,0.015373,0.007716,0.004799,0.016345,0.161357,0.202034,0.086057,0.010826,0
0.021853,0.200768,0.187968,0.28205,0.565369,0.260685,0.49401,0.059123,0.056979,0.040855,0.030706,0.025088,0.026072,0.039729,0.019484,0.010872,0.015277,0.00747,0.004759,0.004703,0.011947,0.032659,0.036516,0.034451,0.025362,0.01175,0.008856,0.006504,0.005969,0.006552,0.009507,0.016021,0.011104,4
0.288198,0.376192,0.264867,0.357393,0.006109,0.43895,0.406847,0.024737,0.102308,0.022496,0.127481,0.009185,0.120979,0.147547,0.009199,0.105676,0.013497,0.0085,0.004082,0.011438,0.116437,0.443207,0.137443,0.052679,0.011599,0.01052,0.019377,0.005632,0.009328,0.064529,0.013297,0.01008,0.01812,2
0.20945,0.411494,0.131618,0.259077,0.318313,0.011214,0.275122,0.110017,0.115537,0.028802,0.086612,0.093788,0.030804,0.042995,0.009524,0.030759,0.11844,0.136348,0.082244,0.028049,0.024903,0.017861,0.035931,0.030797,0.017103,0.010504,0.006313,0.018961,0.046105,0.054388,0.044786,0.024854,0.020031,0
0.684808,0.204546,0.407274,0.303161,0.00693,0.503596,0.474633,0.01131,0.01186,0.093204,0.033796,0.046957,0.006885,0.046829,0.107912,0.018413,0.01107,0.084543,0.012314,0.004332,0.004034,0.015421,0.044317,0.291663,0.164469,0.048193,0.018142,0.009827,0.007293,0.021884,0.007505,0.0072,0.027102,4
0.227111,0.291913,0.206029,0.276517,0.339533,0.579677,0.459245,0.009234,0.011474,0.028601,0.006675,0.077053,0.006882,0.031557,0.011917,0.003387,0.006085,0.074302,0.06775,0.029584,0.007648,0.008996,0.004545,0.007173,0.019058,0.00456,0.005421,0.004517,0.004959,0.015097,0.060112,0.071088,0.025887,5
0.321107,0.40117,0.005634,0.286652,0.372118,0.569184,0.520548,0.046698,0.027847,0.057017,0.061538,0.018886,0.010762,0.114257,0.045588,0.00754,0.045306,0.009407,0.006548,0.003638,0.008873,0.057172,0.120747,0.112457,0.067452,0.015555,0.007508,0.006232,0.008207,0.005769,0.013283,0.034978,0.0178,2
0.456163,0.140166,0.271168,0.203813,0.33463,0.401525,0.301766,0.020175,0.022491,0.021283,0.021243,0.076166,0.016601,0.097871,0.014436,0.00467,0.022266,0.225477,0.068186,0.022825,0.014599,0.043496,0.004162,0.029212,0.021165,0.009079,0.005355,0.007329,0.013482,0.123326,0.283955,0.196899,0.032589,5
0.361728,0.108345,0.217024,0.161399,0.268275,0.32434,0.234501,0.049999,0.047806,0.114612,0.037066,0.227184,0.030185,0.005407,0.134232,0.232697,0.034965,0.018372,0.042784,0.013703,0.025376,0.019881,0.007109,0.008771,0.152796,0.286953,0.152623,0.028408,0.009596,0.006651,0.021211,0.01129,0.007262,3
0.475454,0.143047,0.281805,0.210289,0.345409,0.417702,0.31605,0.033396,0.05529,0.088596,0.024807,0.282507,0.033504,0.171038,0.044027,0.010073,0.021123,0.187075,0.260263,0.097659,0.02794,0.02036,0.037244,0.011373,0.060106,0.011772,0.019387,0.012697,0.007028,0.017661,0.178213,0.413933,0.244358,0
0.469711,0.013587,0.023236,0.19879,0.065321,0.098352,0.14484,0.05078,0.044948,0.030912,0.031445,0.052917,0.032822,0.059993,0.024761,0.019006,0.021153,0.060798,0.035582,0.013014,0.012117,0.023607,0.017503,0.029201,0.026894,0.016534,0.013138,0.012658,0.016045,0.032641,0.080793,0.098133,0.050042,0
0.187572,0.23869,0.17089,0.230916,0.011687,0.341408,0.285328,0.138814,0.131454,0.033774,0.102962,0.044717,0.045865,0.009188,0.026564,0.226231,0.095705,0.042742,0.015393,0.011544,0.027921,0.023175,0.009805,0.010307,0.008881,0.039918,0.108525,0.096512,0.02194,0.012188,0.009856,0.018828,0.013033,3
0.377345,0.107764,0.006587,0.220768,0.162212,0.272143,0.229061,0.035702,0.026502,0.020071,0.017499,0.036742,0.015057,0.006848,0.019058,0.075009,0.014407,0.010762,0.013866,0.005033,0.010151,0.011018,0.005767,0.005936,0.014004,0.045153,0.050998,0.03247,0.008642,0.007199,0.009577,0.009986,0.010195,5
0.415752,0.122321,0.24451,0.183301,0.012239,0.304146,0.257615,0.052009,0.050464,0.011303,0.095855,0.022749,0.094267,0.014564,0.006316,0.024412,0.099342,0.034951,0.012768,0.008103,0.006855,0.011286,0.010615,0.006782,0.007533,0.0068,0.01052,0.104107,0.094171,0.051772,0.014509,0.011409,0.007136,3
0.230381,0.297143,0.017277,0.210238,0.280613,0.353017,0.30711,0.026834,0.031836,0.037438,0.012908,0.076464,0.018808,0.034245,0.012496,0.006263,0.006549,0.037222,0.068138,0.031037,0.011374,0.011047,0.007346,0.007019,0.014842,0.0089,0.005856,0.007735,0.004378,0.008155,0.030358,0.074173,0.062049,5
0.021935,0.200926,0.193262,0.296532,0.275261,0.384331,0.337957,0.166874,0.140558,0.109808,0.087689,0.043515,0.040911,0.122583,0.056253,0.025981,0.050059,0.019956,0.013563,0.007087,0.022314,0.094209,0.117249,0.170361,0.075713,0.018251,0.010229,0.018981,0.012263,0.007409,0.016167,0.020803,0.026312,2
0.228071,0.2954,0.21043,0.281183,0.344897,0.417627,0.31605,0.019683,0.029342,0.0996,0.016791,0.32568,0.017185,0.169734,0.06733,0.006602,0.016416,0.229637,0.295532,0.102998,0.015254,0.014985,0.021261,0.008919,0.104068,0.010363,0.017852,0.010384,0.006039,0.022561,0.188982,0.384085,0.213079,0
0.24695,0.294011,0.208963,0.006683,0.02289,0.032799,0.162059,0.127373,0.1798,0.112285,0.086808,0.131191,0.128929,0.082474,0.060531,0.046951,0.056277,0.106555,0.095116,0.093584,0.089912,0.064286,0.038959,0.049698,0.063009,0.020273,0.020174,0.024803,0.021591,0.033057,0.068739,0.09184,0.058879,5
